"lipid","log2FC","minus_log10_pvalue"
"TG(58:4)",-1.52884568464077,1.70333480973847
"TG(59:8)",-0.538947549160447,0.197226274708024
"TG(O-60:8)",-0.640074557750502,0.236572006437063
"TG(58:1)",-4.24748091432839,2.14508697769214
"TG(58:3)",-2.43711719688899,1.38933983691012
"TG(60:14)",0.499866003574233,0.187086643357144
"CAR(15:2)",0.853649411533876,0.35261702988538
"TG(O-60:7)",-0.608458090930007,0.223298816011589
"TG(58:0)",-1.85935009803539,2.73282827159699
"TG(58:2)",-3.78858165373913,1.80410034759077
"TG(59:6)",-1.95350430360136,0.860120913598763
"TG(O-60:6)",-0.0181251423435569,0.00612308505878879
"SM(52:3)",-1.74478090967238,0.939302159646388
"TG(58:1)",-4.42462776970934,2.10182351650232
"TG(60:12)",0.76797905396101,0.267606240177031
"TG(59:5)",-3.57719934775638,1.40230481407449
"TG(O-60:5)",0.210458606074358,0.0996328713435297
"TG(60:11)",-0.0451471115000039,0.0136762229492347
"CAR(15:1)",1.56229883596118,0.75448733218585
"TG(60:13)",0.66184086048737,0.269217724333611
"TG(60:10)",-0.458491339141592,0.211831628858832
"TG(59:3)",-4.5266242671551,1.71669877129645
"TG(O-60:3)",-0.908888209714778,0.546681659952962
"TG(60:12)",0.638467652579585,0.384049948343599
"TG(60:9)",-0.701921837014527,0.314258261397736
"TG(59:2)",-4.57791332451151,1.69464863055338
"TG(O-60:2)",-0.66564796114227,0.346787486224656
"TG(60:11)",0.799984055211642,0.525783735923745
"TG(60:8)",-1.05928734200275,0.655607726314889
"TG(O-60:1)",-0.638526219632578,0.360513510731414
"TG(60:10)",0.394340269892655,0.300162274132754
"CAR(15:0)",1.73598062920301,0.928117992693875
"TG(60:7)",-0.713391317426883,0.381951903287907
"TG(60:9)",0.886722291412923,0.920818753952375
"TG(O-60:2)",-0.672469712301623,0.416801226031377
"TG(60:6)",-1.46383303353172,0.669586226650809
"TG(60:5)",-2.91623969792347,1.2335871528876
"TG(60:7)",-0.0727906772745399,0.0491485411114536
"TG(60:4)",-3.06841441229844,1.40230481407449
"TG(60:3)",-4.29472776826015,1.83863199776503
"TG(60:5)",-1.94195160230565,1.12842706445412
"TG(62:16)",1.6622467778335,0.752026733638193
"TG(60:2)",-4.31510673582887,1.92811799269387
"TG(60:4)",-2.89205458654711,1.81815641205523
"TG(62:15)",1.59720886927412,0.610833915635468
"TG(O-62:8)",0.0827763796107241,0.0343280287798933
"TG(60:1)",-4.04435229155356,2.08354605145007
"TG(60:3)",-3.97597498014514,1.85078088734462
"TG(62:14)",1.23357336238343,0.408935392973501
"TG(61:7)",-1.89801920296213,0.735182176990464
"TG(O-62:7)",-0.269479208345089,0.100179497572904
"TG(60:2)",-4.25749634507057,1.82102305270683
"TG(62:13)",0.495065747157238,0.146301788223826
"TG(O-62:6)",0.111339017948058,0.0472075569559079
"TG(62:15)",1.66599122495115,0.651695136951839
"TG(62:12)",-0.16865062692823,0.058488567365597
"TG(61:5)",-4.21752185769312,1.48280410205003
"TG(62:14)",1.10727926042328,0.46344155742847
"TG(61:4)",-5.16425000686682,2.00656376950239
"TG(62:13)",0.75397438973258,0.341035157335565
"TG(62:10)",-1.39112387884865,0.575118363368933
"TG(61:3)",-5.29047143273075,2.0195421077239
"TG(O-62:3)",-0.922513220980129,0.602059991327962
"TG(62:12)",-0.105557552458013,0.0472075569559079
"TG(62:9)",0.0166315918264068,0.00744648216786438
"TG(61:2)",-4.5628349989825,2.02733440773389
"TG(O-62:2)",-1.46604204637995,0.628932137728264
"TG(62:8)",-0.712832941052234,0.393618634889395
"CAR(16:4)",1.85363276309095,1.04191415147891
"TG(62:7)",-0.386248410087926,0.277366077466188
"TG(62:6)",-4.11182790119573,0.723538195826756
"TG(62:5)",-3.03494462571765,1.32790214206428
"TG(62:4)",-4.17830483162081,1.73754891026957
"TG(64:17)",2.33559087094006,0.978810700930062
"CAR(16:3)",2.10820971702853,1.30803489723264
"TG(62:3)",-4.99235530935386,2.11918640771921
"TG(64:16)",1.98363636685878,0.643974142806877
"TG(62:2)",-4.64796224303513,2.09745322068601
"TG(64:15)",0.610777443216417,0.218244625347531
"TG(O-64:8)",0.166431650629711,0.0819696632151199
"TG(64:17)",2.50804296696414,1.06600683616876
"TG(64:14)",-0.166457871185479,0.0491485411114536
"TG(64:16)",2.30975383930388,0.847711655616944
"CAR(16:2)",2.65741709622319,1.29843201494407
"TG(64:13)",-0.613025472140755,0.193820026016113
"TG(64:15)",0.500743580274641,0.191789027075778
"TG(64:12)",0.530693832007266,0.153044674980176
"TG(64:14)",1.27225953056502,0.570247719997592
"SM(56:2)",-1.24122658156703,0.448550002027125
"TG(64:10)",-0.0384044852423813,0.0105501823333082
"TG(63:3)",-5.65709469190343,1.66354026615147
"TG(64:9)",-1.17337622324767,0.437707135543525
"CAR(16:1)",2.51815465219378,1.1007268126824
"TG(66:17)",1.08186752008355,0.384049948343599
"TG(64:3)",-3.54957523117445,1
"TG(66:16)",0.991550493585834,0.296708621881339
"SM(58:4)",-1.34797124250661,0.906578314837765
"SM(58:3)",-1.24452200510635,0.75448733218585
"CAR(16:0)",1.74442039959943,0.847711655616944
"SM(58:2)",-1.26788563976276,0.536107011014093
"TG(68:18)",1.08354761070975,0.354577730650908
"TG(66:3)",-5.76353714245582,1.48678239993206
"SM(60:5)",-1.31882111643205,0.675717544702307
"SM(60:4)",-1.15432293607057,0.690369832574101
"SM(60:3)",-1.2974233819605,0.707743928643524
"SM(60:2)",-1.77811347065002,0.856985199745905
"TG(68:5)",-6.37737427105029,1.95078197732982
"TG(68:4)",-6.06599064129401,1.51855737149769
"TG(68:3)",-5.59209691624937,1.31425826139774
"TG(70:5)",-6.01147361941132,1.54363396687096
"TG(68:5)",-2.70974442827943,1.02733440773389
"TG(68:4)",-4.68748038535141,1.88272870434424
"TG(68:3)",-4.83173654339443,1.88605664769316
"CAR(17:1)",1.83496033862923,0.892790030352132
"TG(70:6)",-5.10866991842926,1.65757731917779
"TG(70:5)",-4.95020602357765,1.85387196432176
"TG(70:4)",-4.69590883659736,1.97469413473523
"CAR(17:0)",0.84814187359536,0.46344155742847
"TG(72:8)",-5.00276524283638,1.51427857351842
"TG(72:6)",-4.62947794273751,1.85698519974591
"TG(72:5)",-4.69170984529065,1.96257350205938
"CAR(18:4)",1.54260450449243,0.774690718274137
"CAR(18:3)",0.902370335807635,0.52432881167557
"CAR(18:2)",1.83821959400774,0.939302159646388
"CAR(18:1)",1.96587335369485,0.97469413473523
"CAR(18:0)",0.462631604123786,0.231361898752386
"CAR(19:2)",1.76596960652887,0.681936665037238
"CAR(19:1)",1.66417699649366,0.785156151952302
"CAR(19:0)",0.173631496205804,0.118045028660399
"CAR(20:5)",1.78155478673516,0.939302159646388
"CAR(20:4)",1.38495534606082,0.832682665251824
"CAR(20:3)",0.753225847774996,0.329754146925876
"LPE(16:1)",-1.19748835997264,0.522878745280338
"CAR(20:2)",0.447987885513164,0.22548303427145
"LPE(16:0)",-1.61039492777438,1.02594909720712
"LPC(O-14:0)",-1.78309201688609,0.764471553092451
"CAR(20:1)",0.8884030300737,0.465973893943865
"CAR(20:0)",0.376541042838582,0.161150909262745
"LPC(14:1/0:0)",-1.13299099174379,0.387216143280265
"LPE(O-18:1)",-1.0754804867221,0.393618634889395
"CAR(21:2)",2.56159707795763,0.707743928643524
"LPC(14:0/0:0)",-1.58443362480043,0.94692155651658
"LPE(17:0)",-1.73727325289971,0.987162775294828
"LPC(O-15:0)",-1.99731187834045,0.943095148663527
"CAR(21:0)",-0.0675686521128007,0.051587034221399
"CAR(22:6)",2.7173364847172,1.1765257708297
"LPC(15:3/0:0)",1.00026233129477,0.494850021680094
"CAR(22:4)",0.340377602748884,0.238824186844269
"LPE(18:2)",-2.05048207454812,1.14327110961712
"LPC(15:1/0:0)",-3.18827961990277,1.93930215964639
"LPE(18:1)",-1.95503898727542,1.04817696468409
"CAR(22:2)",0.573565441437726,0.279840696594043
"LPE(18:0)",-1.80527937623467,0.924453038607469
"LPC(15:0/0:0)",-1.8282065706482,1.12901118623942
"LPC(O-16:0)",-1.40930415278165,0.692503962086787
"CAR(22:1)",0.603091659569678,0.260427655549908
"CAR(22:0)",-0.407718166148918,0.229147988357856
"IS:(LPE(18:1(d7))",-1.08969771283421,0.52432881167557
"LPC(14:0)",-1.5818038423842,1.17457388223218
"LPC(16:3/0:0)",-1.56523632869853,1.09799710864927
"LPC(16:2/0:0)",-0.975574544023399,0.570247719997592
"LPC(16:1/0:0)",-1.48734376330873,0.815308569182401
"LPE(O-20:1)",-1.34642468801492,0.511449283499556
"LPC(16:0/0:0)",-1.2836343703297,1.11690664142431
"LPC(O-17:0)",-1.66891111516266,1.17587416608345
"CAR(23:0)",-0.484985210285576,0.391473966422806
"LPE(20:4)",-1.17758627667595,0.378823718224965
"LPC(15:0)",-1.01595908539465,0.804100347590766
"LPE(20:3)",-2.02773896462447,1.06905096883248
"LPC(17:2/0:0)",-2.39446725691909,1.28650945690606
"LPC(O-18:2)",-1.98779145631796,0.987162775294828
"LPC(17:1/0:0)",-2.19755965557241,1.31158017799729
"LPE(20:1)",-2.20176922058493,1.63827216398241
"LPC(O-18:1)",-1.75118747276944,0.939302159646388
"CAR(24:2)",-0.478458023476847,0.277366077466188
"LPE(20:0)",-2.20003270199033,1.11747546204512
"LPC(17:0/0:0)",-2.48066025126907,1.45469288353418
"LPC(O-18:0)",-2.17210451314257,1.04866248120408
"CAR(24:1)",-0.565126765192641,0.405607449624573
"CAR(24:0)",-1.07571713257528,0.71669877129645
"LPC(16:1)",-1.45813911450306,0.860120913598763
"LPC(18:4/0:0)",-1.8436290164311,1.07160414774329
"LPC(18:3/0:0)",-2.62727482030967,1.07211658966929
"LPC(18:2/0:0)",-2.03003114319765,1.25492520841794
"Cer(34:1)",-2.22754731207602,0.374687549038326
"LPC(18:1/0:0)",-2.25861591957222,1.24872089601666
"LPE(O-22:1)",-1.62969925944448,0.735182176990464
"LPC(18:0/0:0)",-1.88929241048367,1.16557929631847
"LPC(O-19:0)",-2.82141077780794,1.14813039927023
"LPE(22:6)",-1.76019507776553,0.838631997765025
"LPE(22:5)",-1.36060732181855,0.663540266151471
"IS:(LPC(18:1(d7))",-1.25216039829143,0.543633966870957
"IS:(LPC(18:1(d7))",-0.341411499960206,0.18309616062434
"LPC(17:0)",-2.42491053701244,1.55752023093555
"CAR(4:0)",-1.61190798658575,1.1007268126824
"LPC(O-20:2)",-1.38079509660004,0.785156151952302
"LPC(19:1/0:0)",-2.40607862316589,1.62893213772826
"LPC(O-20:1)",-2.99084262589652,1.38933983691012
"CAR(26:2)",-1.73652456099926,0.812479279163537
"LPC(19:0/0:0)",-3.0976235315101,1.87614835903291
"LPE(22:0)",-2.4921229606462,0.739928612014925
"LPC(O-20:0)",-2.6228352784986,1.28232949699774
"CAR(26:1)",-1.55511955969033,0.79317412396815
"Cer(34:1)",0.181895691527426,0.197910742118267
"LPC(18:3)",-2.64941859774515,1.1511952989482
"LPC(20:5/0:0)",-2.92713828487609,1.57675412606319
"LPC(18:1)",-1.62285342255909,0.991399828238082
"LPC(20:4/0:0)",-2.98073349446317,1.2335871528876
"LPC(20:3/0:0)",-4.2295674749595,1.96257350205938
"LPC(20:2/0:0)",-3.11325857785948,2.51286162452281
"LPE(O-24:2)",-1.18015166208628,0.47755576649368
"Cer(36:1)",-0.0507552199465309,0.0132282657337552
"LPC(20:1/0:0)",-2.67024222011711,2.31966448658544
"LPC(20:0/0:0)",-2.83831414357185,1.83863199776503
"LPC(O-21:0)",-2.4964128811865,1.16557929631847
"Cer(34:0)",-1.66868489151866,0.995678626217357
"LPC(19:1)",-2.35444861530964,1.64781748188864
"LPC(19:0)",-3.5523717204305,2.06148027482351
"LPC(O-22:2)",-2.43614969256441,1.16557929631847
"SL(31:0)",-2.34205808354873,1.05551732784983
"LPC(20:5)",-3.03382999714204,1.63078414258986
"LPC(21:1/0:0)",-3.04482442870096,1.92081875395238
"LPC(O-22:1)",-2.52722105738744,1.37263414340727
"LPC(20:4)",-2.52563192089941,1.1511952989482
"LPC(21:0/0:0)",-2.20930129047355,1.36451625318509
"LPC(O-22:0)",-1.93185378315547,1.10568393731556
"Cer(36:1)",-0.113657979661525,0.0296531237699066
"LPC(20:3)",-4.34582446973856,2.1944991418416
"LPC(22:6/0:0)",-3.1941059137161,1.37059040089728
"LPC(20:2)",-3.19395126141005,2.8153085691824
"LPC(22:5/0:0)",-3.52504499948979,1.98296666070122
"LPC(20:1)",-2.77480866577605,2.7281583934635
"LPC(22:4/0:0)",-3.44273318705807,1.76955107862173
"LPC(20:0)",-2.52071358339846,1.79048498545737
"LPC(22:3/0:0)",-3.94047569973314,2.65560772631489
"LPC(22:2/0:0)",-3.19661574034918,1.85078088734462
"SL(32:0)",-1.95985689826574,1.02594909720712
"Cer(38:1)",-0.607099470441618,0.184422251675733
"LPC(22:1/0:0)",-2.38718946513425,1.70774392864352
"LPC(O-23:1)",-2.47916952547787,1.07314329105031
"LPC(22:0/0:0)",-1.95678618596267,1.20134935455473
"LPC(O-23:0)",-1.53719511214584,0.769551078621726
"Cer(37:1)",-1.03878768769787,0.348721986001856
"LPC(21:1)",-3.66467356145689,1.19044028536473
"CAR(5:0)",-0.156228756508106,0.308918507877032
"LPC(21:0)",-2.08981374245493,1.32239304727951
"LPC(22:6)",-3.13101100792828,1.44977164694491
"LPC(O-24:2)",-1.58389198738105,0.886056647693163
"SL(33:0)",-2.28342043074893,0.943095148663527
"Cer(39:1)",-1.93312728877468,0.815308569182401
"LPC(22:5)",-3.46940977819712,2.26360349772336
"LPC(23:1/0:0)",-2.39498262088391,1.36151074304536
"SL(32:0)",-1.65560192645858,0.866461091629782
"LPC(O-24:1)",-1.76926947458804,1.11238269966426
"DG(33:4)",-0.865962512013372,0.283162276700476
"LPC(23:0/0:0)",-1.76739938237966,1.05799194697769
"LPC(O-24:0)",-1.97180542838255,0.920818753952375
"Cer(38:1)",-0.676195021367562,0.1944991418416
"LPC(24:6/0:0)",-3.63294114402878,1.75202673363819
"MG(34:2)",-3.47035785955186,1.25026368443094
"Cer(38:0)",-0.299280590631692,0.100726812682396
"LPC(22:2)",-3.78416951664608,0.96657624451305
"LPC(24:5/0:0)",-3.12962675909647,1.90657831483776
"MG(34:1)",-3.38176886184153,1.32239304727951
"LPC(22:1)",-2.44242036497532,1.81247927916354
"DG(O-34:0)",-2.84401028467269,1.89962945488244
"LPC(22:0)",-2.0045972607507,1.17198493577602
"LPC(24:3/0:0)",-4.16040385136211,1.23136189875239
"Cer(40:2)",-1.20630280054312,0.596879478824182
"LPC(24:2/0:0)",-2.50832803083145,1.03479829897409
"SL(33:1)",-2.01510191239041,0.962573502059376
"Cer(40:1)",-1.68208418515146,0.657577319177794
"IS:(DG(15:0_18:1(d7))",-1.47928786629333,0.542118103266008
"LPC(24:1/0:0)",-1.93379675111379,1.27984069659404
"SL(33:0)",-1.89626955298381,0.856985199745905
"DG(34:4)",0.514516886765374,0.168770306132937
"LPC(24:0/0:0)",-1.78049338439667,1.00788851221305
"DG(34:3)",-0.611725346693891,0.163675884293248
"Cer(39:1)",-1.97265068833043,0.801342913045577
"DG(34:2)",-1.76971424118943,0.671620396561262
"DG(34:1)",-2.15899459710748,0.847711655616944
"DG(34:0)",-1.39206858263958,0.386158178123931
"DG(34:2)",-1.3093230327836,0.489454989793388
"LPC(23:0)",-1.82916313376807,0.995678626217357
"DG(34:1)",-2.13387355492763,0.866461091629782
"TG(O-34:1)",-1.41443818286854,0.882728704344236
"SL(34:1)",-2.01611387477116,1.14996674231023
"Cer(41:1)",-1.81475751186339,0.886056647693163
"SM(28:1)",-0.132512996240767,0.0414361167780325
"DG(34:0)",-1.0882808605409,0.328827157284917
"TG(O-34:0)",-2.16589138843586,1.12842706445412
"LPC(25:1/0:0)",-2.17533089523972,1.0467236633327
"SL(34:0)",-1.69632838335986,0.954677021213343
"Cer(40:2)",-1.26961877856036,0.612610173661271
"LPC(25:0/0:0)",-1.99817183842726,0.79317412396815
"Cer(40:1)",-1.64103495217998,0.636388020107856
"DG(35:2)",-2.03082549702929,0.896196279044043
"DG(O-36:2)",-3.36079962393818,1.44490555142168
"Cer(40:0)",-2.28757424618022,1.03198428600636
"LPC(24:2)",-2.37734236046821,0.98296666070122
"DG(O-36:1)",-3.172979641721,1.51570016065321
"LPC(24:1)",-1.98690000013687,1.26760624017703
"LPC(26:4/0:0)",-1.86615953204342,1.60906489289662
"Cer(42:3)",-1.96481294065157,0.87942606879415
"DG(O-36:0)",-1.16692657334221,0.703334809738469
"LPC(24:0)",-1.74400983183756,0.987162775294828
"Cer(42:2)",-1.79443864321217,0.87942606879415
"LPC(26:2/0:0)",-1.98864128109887,1.06398920428479
"DG(36:5)",-1.19767085730029,0.472370099128661
"Cer(42:1)",-1.46264071727354,0.694648630553376
"LPC(26:1/0:0)",-1.87843407341762,1.09312646527793
"DG(36:4)",-2.70768954408504,0.489454989793388
"Cer(41:2)",-2.47516338047053,1.21752737583371
"SM(28:1)",-0.506698589649812,0.250263684430939
"LPC(26:0/0:0)",-1.89229775017843,0.823908740944319
"DG(36:3)",-2.0673210999998,0.987162775294828
"Cer(41:1)",-1.76309395938079,0.892790030352132
"DG(36:2)",-2.38181151232899,1.16557929631847
"Cer(41:0)",-3.83002196254735,2.22257317761069
"CAR(6:0)",0.0278585639407432,0.0101054362812269
"DG(36:1)",-1.89778264117369,0.782516055786094
"Cer(40:0)",-2.21695758988934,1.31695296176115
"SM(28:1)",-0.0988941083791239,0.0250280057019311
"DG(36:3)",-1.60085240656138,0.785156151952302
"DG(36:2)",-2.40190124912254,1.11125903931711
"Cer(43:2)",-1.44931469571538,0.649751981665837
"DG(36:1)",-1.92631545001764,0.698970004336019
"Cer(42:3)",-1.92388858060648,0.87942606879415
"Cer(43:1)",-1.18454899475808,0.761953896871205
"Cer(42:2)",-1.7753788777707,0.856985199745905
"Cer(42:0)",-1.58368975640585,0.714442690992226
"Cer(42:1)",-1.40204646066104,0.681936665037238
"Cer(42:0)",-2.79174660949881,1.55752023093555
"Cer(41:0)",-2.7163948442282,1.74232142513082
"DG(O-38:1)",-2.0339151667518,1.13194363817696
"DG(38:7)",0.469919244782844,0.228412519118745
"MG(38:0)",-0.111330636231383,0.0333890133180656
"DG(38:6)",0.93480963558482,0.576754126063192
"DG(38:5)",-0.263364845324865,0.123782159408358
"DG(38:5)",-0.817941932411152,0.341988603342888
"SM(30:2)",-1.12454599304498,0.531652669587843
"DG(38:4)",-0.863513951120147,0.481486060122112
"DG(38:4)",-1.35982168213785,0.747146969020107
"Cer(43:2)",-1.41793219853498,0.756961951313706
"DG(38:6)",-0.036378452175363,0.0352690789463706
"SM(30:1)",-0.631866157817878,0.369572124974976
"DG(38:3)",-1.49922301654105,0.913640169325252
"CE(18:3)",-1.17516530779075,0.539102157243452
"Cer(43:1)",-0.999888988447641,0.619788758288394
"DG(38:2)",-1.78136182204718,0.943095148663527
"CE(18:2)",-1.14696330977072,0.812479279163537
"Cer(42:1)",-3.02860991059768,1.68824613894425
"CE(18:1)",-1.32892530789553,0.752026733638193
"SM(30:1)",0.173164995958899,0.0510982390297863
"DG(38:3)",-1.51982140152224,0.85078088734462
"DG(38:2)",-1.54151690072896,1.01727661233145
"PE(P-32:2)",-2.43206895402047,0.405607449624573
"SM(32:2)",-1.24444886481262,0.627087997029893
"SM(32:1)",-0.99313722029207,0.444905551421681
"Cer(44:2)",-0.778865111463954,0.447331783887807
"PC(28:0)",-1.01760540947007,0.417936637088291
"DG(O-40:3)",-2.40490807997646,1.09908693226233
"Cer(44:1)",-1.63895960862605,0.677780705266081
"SE(28:1/18:2)",-1.93246844271013,0.707743928643524
"DG(40:8)",1.44586849520527,1.2839966563652
"Cer(43:0)",-2.20726137736262,2.19928292171761
"DG(40:7)",-1.06830312293643,0.18575240426808
"DG(40:6)",-2.92343194185499,1.37468754903833
"DG(40:5)",-1.20553774044089,0.737548910269571
"SM(33:1)",-1.65080160069486,0.899629454882437
"PC(O-30:1)",-1.38182350481993,0.596879478824182
"CE(20:4)",-0.956778682851589,0.645891560852599
"DG(40:6)",-1.85126417066456,0.739928612014925
"SM(32:1)",-2.33933292196571,1.30980391997149
"SM(33:0)",-2.64438971213267,1.2020403562628
"PC(O-30:0)",-0.860242058699658,0.380906669373257
"SE(29:1/18:3)",-0.944429672454746,0.568636235841013
"CE(20:2)",-1.57168063509377,0.987162775294828
"Cer(44:1)",-2.72220177130767,1.88272870434424
"SM(32:2)",-1.35916271037845,0.647817481888638
"SM(32:1)",-0.802638955634386,0.3767507096021
"HexCer(34:2)",-2.34763764094074,3.1505805862031
"SM(34:3)",-1.12836479941723,0.790484985457369
"PE(P-34:2)",-1.57528540935594,2.0423927129399
"HexCer(34:1)",-0.223644878987741,0.158015195409886
"SM(34:2)",-1.39194329337414,0.732828271596986
"PE(P-34:1)",-1.87675581435717,0.645891560852599
"PC(O-31:2)",-0.904260263393581,0.333482019445119
"HexCer(34:0)",-1.74712020984158,0.531652669587843
"SE(28:2/20:4)",-1.18302200940702,0.521433504406157
"SM(34:1)",-1.02225118191191,0.737548910269571
"SM(34:0)",-0.331482717063817,0.382999658879101
"DG(42:10)",-0.23629026976954,0.103473782510445
"PC(O-31:0)",-1.38078636473021,0.51427857351842
"DG(O-42:3)",1.00688314991697,0.360513510731414
"DG(O-42:2)",2.24491679300107,0.404503778174426
"DG(42:8)",-0.565324195491264,0.221848749616356
"SM(33:1)",-1.55502964737424,0.939302159646388
"IS:(PE(15:0_18:1(d7))",-1.09809294725988,0.486782399932061
"TG(40:0)",-0.522857057044241,0.442492798094342
"PC(31:3)",0.144745667695588,0.0545314148681803
"PE(34:3)",0.648744914746537,0.218244625347531
"PC(O-32:3)",-0.771050669374233,0.294136287716081
"CE(22:6)",-0.463531032373758,0.26440110030182
"SM(35:2)",-1.4882289444919,0.772113295386326
"PE(34:2)",-0.490022426230006,0.221848749616356
"PC(O-32:2)",-3.32761622822543,1.31605286924849
"HexCer(34:1)",-2.32079583487551,1.75448733218585
"SE(29:2/20:4)",-0.432223225527466,0.266000713461613
"CE(22:5)",0.543366008780747,0.342944147142896
"SM(34:2)",-1.92675286263476,1.04720755695591
"SM(35:1)",-1.58272719833001,0.642065152999546
"PE(34:1)",-3.3879075420213,0.406713932979543
"LPC(32:1)",-3.65022125669066,0.607303046740334
"PC(O-32:1)",-1.11309379517326,0.441291429466834
"SE(29:1/20:4)",-1.71762689474006,0.728158393463501
"SM(34:1)",-2.55972354165855,1.10679324694015
"PC(31:0)",-1.78469502401052,0.889410289700751
"PC(O-32:0)",-2.65407078493726,0.414539270491499
"SE(29:1/20:3)",-1.56964457009812,0.696803942579511
"SM(34:2)",-1.31253938663083,0.721246399047171
"PE(P-36:4)",-0.816007797755294,0.782516055786094
"SM(34:1)",-0.0581620776671556,0.103473782510445
"SM(36:4)",-1.87517285689438,0.958607314841775
"PE(P-36:3)",-3.61650519897051,1.1890957193313
"CoQ8)",1.33050980433771,0.397940008672038
"SM(36:3)",-0.147041611363932,0.0491485411114536
"PC(30:0)",-0.639616646423896,0.436518914605589
"PE(P-36:2)",-2.91522580684937,1.45099673797421
"HexCer(36:1)",-0.422951182325054,0.151195298948196
"SE(28:1/22:6)",-1.16836624871171,0.497572880015567
"CAR(8:0)",0.450001933867458,0.39040559077478
"SM(36:2)",-1.07724652685673,0.517126416391246
"PE(35:2)",-3.30401290048236,0.486782399932061
"PC(32:2)",-0.841814328687626,0.458420756053419
"DG(44:12)",2.21253529181639,0.876148359032914
"PE(P-36:1)",-2.42617610202797,1.13489602535887
"PC(O-33:2)",-2.89391566505422,1.30277065724028
"SM(36:1)",-3.47489756273295,0.411168274405793
"PC(32:1)",-0.56304281592362,0.334419008982047
"PC(O-33:1)",-0.752489954672722,1.32239304727951
"SM(36:0)",0.841040489774308,0.3585258894959
"PC(32:0)",-4.01833241505041,0.476253533188435
"HexCer(34:0)",-2.84769150898076,1.41793663708829
"PC(O-33:0)",-1.53652692431398,0.600326278518962
"PE(36:5)",-0.766397511420809,0.242603971206976
"HexCer(38:1)",-1.0765417119887,0.454692883534176
"IS:(SM(36:1)",-1.02329827229444,0.453457336521869
"PE(36:4)",-0.810192241156674,0.292429823902064
"PC(O-34:4)",-2.97832636537148,1.49349496759513
"SE(29:2/22:6)",0.11667762556138,0.0462403082667712
"TG(42:0)",-0.965682881245151,0.782516055786094
"PE(36:3)",-0.558744609753507,0.244125144327509
"PC(O-34:3)",-2.54500450920746,1.07007043991541
"LPC(34:3)",-5.17433228918683,0.752026733638193
"SE(29:1/22:6)",-0.471086084702169,0.2518119729938
"SM(37:2)",-1.21384541724533,0.571865205971211
"PE(36:2)",-3.56544699291485,0.519993057042849
"PC(33:2)",-1.66874505720011,0.995678626217357
"LPC(34:2)",-3.64695412334535,0.653647025549361
"PC(O-34:2)",-5.00335647197423,0.51427857351842
"SM(36:2)",-2.2376059098656,0.856985199745905
"SM(37:1)",-2.84581473709718,0.379863945026242
"PE(36:1)",-2.68019470107797,1.1249387366083
"PC(O-34:1)",-2.78592271933615,0.625251653989896
"SM(36:1)",-3.03053611628777,0.764471553092451
"PE(P-38:6)",-2.21032364699381,1.02641037657274
"PC(33:0)",-5.17213259499307,0.554395796726402
"PC(O-34:0)",-1.82208312784723,0.714442690992226
"SM(36:3)",-0.344288288466707,0.139661993429006
"PE(P-38:5)",-2.35066846838093,0.498940737782249
"PC(32:2)",-0.649966445903146,0.346787486224656
"PE(P-38:4)",-2.54942451019278,1.1007268126824
"TG(43:1)",-1.75323470954309,0.924453038607469
"SM(36:1)",0.438517540453173,0.366531544420413
"IS:(PC(15:0_18:1(d7))",-0.773147472237454,0.371611069949688
"PC(32:1)",1.04866859842251,2.11633856484638
"PE(37:4)",-0.108491399929072,0.0958256317158365
"PC(34:4)",-2.50058729126299,1.04431224968649
"PE(P-38:3)",-3.04034095416748,1.28650945690606
"PC(O-35:4)",-2.21833874912431,1.49485002168009
"IS:(PS(15:0_18:1(d7))",-0.831368311552072,0.406713932979543
"SM(38:3)",1.30210687625281,0.329754146925876
"SPB(18:1)",-0.23582653848171,0.137272471682025
"NAE(16:0)",-0.383529756238964,0.17979854051436
"PC(32:0)",-3.59208362289763,0.384049948343599
"PC(34:3)",-0.118499875747464,0.0579919469776868
"PE(P-38:2)",-3.02603291843472,1.64781748188864
"HexCer(38:1)",-1.19586446545281,0.480172006224281
"SM(38:2)",-1.42713483621277,0.298432014944073
"PC(34:2)",-0.278895509121071,0.490797477668897
"PE(37:2)",-1.73416946523848,1.17979854051436
"PC(O-35:2)",-1.0976611854128,1.60554831917378
"LPE(38:2)",-3.50410638238979,1.54821356447571
"PE(P-38:1)",-2.84986030363785,1.52870828894106
"HexCer(38:0)",-0.637604941849427,0.163675884293248
"SM(38:1)",0.000786162400913781,0.000434511774017692
"PC(34:1)",-2.69443797198723,0.38933983691012
"SM(38:0)",0.82885389514486,0.355561410532161
"PE(38:7)",-0.440743331468354,0.1944991418416
"PC(34:0)",-2.67866084637494,1.11013827874181
"PE(38:6)",-0.267193761479643,0.154901959985743
"LPC(34:3)",-3.05280686019107,1.31425826139774
"PC(O-36:6)",-1.7080473092334,0.872895201635192
"PC(33:2)",-1.41745221036922,0.876148359032914
"PE(38:5)",-2.74260381422173,0.505845405981557
"PC(O-36:5)",-1.53465981492307,0.96657624451305
"LPC(36:5)",-2.23781917601838,1.53313237964589
"HexCer(40:1)",-1.82682535071909,0.920818753952375
"TG(44:1)",-0.717766691196065,0.188424994129407
"SM(37:1)",0.215055365185592,0.087246696328677
"PE(36:1)",-1.93700100141651,1.012780770092
"PE(38:4)",-3.47363697899409,0.349692476868064
