"lipid","log2FC","lipid_class","minus_log10_pvalue"
"TG(53:6)",-2.91772937023119,"TG",1.44129142946683
"CAR(13:0)",1.57558365679806,"non-sig",0.863279432843593
"PI(37:5)",-0.855773360711552,"non-sig",0.191114132640188
"PC(44:7)",-2.00564282518086,"PC",1.30980391997149
"PC(42:4)",-2.6977133292791,"PC",1.3829996588791
"TG(54:10)",2.13583447144063,"non-sig",0.958607314841775
"TG(53:3)",-2.8926916571101,"non-sig",1.09474395125155
"TG(O-54:3)",-3.1048326487837,"TG",1.59859945921846
"TG(53:5)",-1.79689971138388,"non-sig",1.20551195334083
"PI(37:4)",-1.32347369855054,"non-sig",0.829738284605043
"PC(42:3)",-1.9913722408244,"PC",1.38933983691012
"PC(44:6)",-2.66158819801711,"PC",1.39794000867204
"TG(54:9)",1.16908092009225,"non-sig",0.47755576649368
"TG(53:2)",-3.10049881458184,"non-sig",1.22548303427145
"TG(O-54:2)",-2.48926548889752,"TG",1.34678748622466
"TG(53:4)",-1.10226723558539,"non-sig",0.739928612014925
"TG(O-54:4)",-3.31771654837941,"TG",3.0695604052333
"PI(37:3)",-1.77667961915035,"PI",1.40340290437354
"PC(42:2)",-2.28112803181079,"non-sig",1.19654288435159
"PC(44:5)",-2.12651839527668,"non-sig",1.00656376950239
"TG(54:8)",-0.441470071120847,"non-sig",0.159266765388193
"TG(53:1)",-3.09389886540067,"non-sig",0.987162775294828
"TG(O-54:1)",-1.70470323252746,"non-sig",0.835647144215563
"TG(53:3)",-1.9124517891428,"non-sig",1.1518108830086
"TG(O-54:3)",-2.45011066580967,"TG",1.5003129173816
"PI(37:2)",-3.97140383841703,"PI",1.70996538863748
"PC(44:4)",-2.2423851443942,"non-sig",0.991399828238082
"TG(54:7)",-4.10743629397699,"TG",1.66354026615147
"TG(53:0)",-2.0037025648869,"TG",1.3585258894959
"TG(O-54:0)",-0.589032567738659,"non-sig",0.280668713016273
"PI(37:4)",-0.208683693162786,"non-sig",0.204119982655925
"TG(54:9)",1.27640899151064,"non-sig",0.575118363368933
"TG(53:2)",-2.29605320555925,"TG",1.44129142946683
"TG(O-54:2)",-2.04230709371772,"non-sig",1.18111458540599
"TG(54:6)",-2.74034833871114,"non-sig",1.21968268785985
"TG(54:8)",-0.389758608222639,"non-sig",0.151810883008601
"TG(53:1)",-2.5709117921619,"non-sig",0.863279432843593
"TG(54:5)",-1.67962676321982,"non-sig",0.954677021213343
"TG(54:7)",-2.80104386912335,"TG",1.45717457304082
"TG(O-54:0)",-0.473859356988513,"non-sig",0.251037138743839
"PI(38:6)",-1.65528958309149,"non-sig",0.795880017344075
"PC(O-46:8)",-1.91496644123254,"non-sig",0.97061622231479
"TG(54:4)",-1.39063243946738,"non-sig",0.826813731587726
"TG(54:6)",-0.583303457029441,"non-sig",0.769551078621726
"PI(38:5)",0.214738632471047,"non-sig",0.0695604052332999
"PC(O-46:7)",-1.94956428554933,"non-sig",1.12205304837081
"TG(55:10)",0.930753052062453,"non-sig",0.309803919971486
"TG(54:3)",-2.04538923565823,"non-sig",0.928117992693875
"TG(O-55:3)",-1.36468691790225,"non-sig",0.714442690992226
"TG(54:5)",0.149301843317463,"non-sig",0.335358024443874
"PI(38:4)",-0.76578761981137,"non-sig",0.98296666070122
"TG(55:9)",-0.071937474295364,"non-sig",0.0213630516155257
"TG(54:2)",-3.17093347561273,"non-sig",1.09963287134353
"TG(O-55:2)",-1.53108110717542,"non-sig",0.943095148663527
"PI(38:6)",-1.57450028141981,"non-sig",0.730487055782084
"TG(54:4)",0.0657562724610941,"non-sig",0.143271109617117
"DGGA(44:12)",3.08724013970021,"non-sig",1.25258819211358
"PI(38:3)",-1.95156787135539,"non-sig",1.0301183562535
"TG(55:8)",-1.54893947220204,"non-sig",0.581698708680255
"TG(O-56:8)",-1.86997549737459,"non-sig",1.00833099262005
"TG(54:1)",-3.25097323283106,"non-sig",1.01547268665621
"TG(O-55:1)",-1.10588609814503,"non-sig",0.643974142806877
"PI(38:5)",0.214198642475477,"non-sig",0.153662887870195
"TG(54:3)",-0.15528349921097,"non-sig",0.247183568811729
"TG(55:7)",-1.16587749331982,"non-sig",0.530177984021837
"TG(O-56:7)",-1.12584208080301,"non-sig",0.411168274405793
"TG(54:0)",-2.05917675268503,"non-sig",1.23433144524099
"TG(O-55:0)",-0.736462421324696,"non-sig",0.511449283499556
"PI(38:4)",0.230608617218209,"PI",1.44733178388781
"TG(54:2)",-1.63444231950833,"non-sig",0.889410289700751
"TG(54:7)",-2.26437650457019,"non-sig",0.492144128304169
"TG(55:6)",-1.61857539148511,"non-sig",0.752026733638193
"TG(O-56:6)",-1.08868462031914,"non-sig",0.346787486224656
"Cer(60:4)",-2.07418931977412,"non-sig",0.869666231504994
"PI(38:3)",-0.838915714696917,"PI",1.60730304674033
"TG(55:8)",-1.34772415260562,"non-sig",0.730487055782084
"TG(54:1)",-2.67069475365699,"non-sig",0.978810700930062
"TG(56:12)",1.82609868074993,"non-sig",0.774690718274137
"TG(54:6)",-7.17688082338378,"TG",2.72353819582676
"TG(55:5)",-1.52560786840862,"non-sig",1.00568284733036
"TG(O-56:5)",-0.917920115326933,"non-sig",0.412289034981089
"TG(56:11)",1.3680408461632,"non-sig",0.602059991327962
"TG(54:5)",-6.92760139517808,"TG",2.51427857351842
"TG(55:4)",-2.15241635331244,"non-sig",0.931814138253838
"TG(O-56:4)",-2.43891354545808,"non-sig",1.23957751657679
"TG(O-56:6)",-0.426508491839865,"non-sig",0.155522824254319
"PI(39:5)",0.670153215636454,"non-sig",0.254925208417942
"PC(44:4)",-2.27869820332436,"non-sig",1.1249387366083
"PC(46:7)",-2.22165043117935,"PC",1.43415218132648
"TG(55:3)",-2.47276906578995,"non-sig",1.11861534322943
"TG(O-56:3)",-2.210406923723,"non-sig",1.13076828026902
"PI(39:4)",-1.54026964612791,"non-sig",0.853871964321762
"TG(56:9)",-0.853967016348687,"non-sig",0.42021640338319
"TG(55:2)",-3.53581398313894,"TG",1.3045183235098
"TG(O-56:2)",-1.51592613187516,"non-sig",0.906578314837765
"TG(56:11)",1.46943995936937,"non-sig",0.698970004336019
"TG(55:4)",-1.43871469183408,"non-sig",0.950781977329818
"TG(O-56:4)",-1.92825576654766,"non-sig",1.06905096883248
"TG(56:8)",-1.09574077594412,"non-sig",0.415668775632469
"TG(55:1)",-3.54348942355604,"TG",1.38615817812393
"TG(O-56:1)",-1.05758881759747,"non-sig",0.586700235918748
"TG(56:10)",-0.980585879843581,"non-sig",0.411168274405793
"TG(55:3)",-1.74621433944464,"TG",1.77989191195995
"ST(27:1)",-0.234631926118581,"non-sig",0.171984935776023
"TG(56:7)",-1.02193889709539,"non-sig",0.557520230935551
"TG(55:0)",-1.98030317205169,"TG",2.43651891460559
"TG(O-56:0)",-0.291078291933598,"non-sig",0.137868620686963
"TG(56:9)",-0.761624331108976,"non-sig",0.546681659952962
"TG(55:2)",-2.97584049591523,"non-sig",1.18575240426808
"TG(O-56:2)",-1.28082041773021,"non-sig",0.749579997691106
"TG(56:6)",-1.35227230653299,"non-sig",0.712198270069774
"TG(56:8)",-0.22167535190842,"non-sig",0.213958789757446
"PI(40:7)",-0.238108624083296,"non-sig",0.0767559813697235
"TG(56:5)",-1.72802036559823,"non-sig",1.02227639471115
"TG(56:7)",0.146102303242088,"non-sig",0.309803919971486
"PI(40:6)",-1.89689755264956,"non-sig",1
"TG(56:4)",-1.72066167240819,"non-sig",1.01010543628123
"CAR(14:1)",1.99301251094817,"non-sig",1.13667713987954
"TG(56:6)",-0.373607809743774,"non-sig",0.462180904926726
"PI(40:5)",-0.461413795983827,"non-sig",0.413412695328245
"TG(57:10)",-1.17237860181048,"non-sig",0.429457060118102
"TG(54:5)",-2.89529843740436,"non-sig",0.492144128304169
"TG(56:3)",-2.67441822739622,"non-sig",1.18111458540599
"TG(O-57:3)",-1.11429434152112,"non-sig",0.58838029403677
"TG(57:12)",1.00511775625334,"non-sig",0.287350298372789
"TG(56:5)",-1.01925873407156,"non-sig",0.468521082957745
"PI(40:4)",-0.69308814297813,"non-sig",0.735182176990464
"TG(57:9)",-0.973355591328396,"non-sig",0.364516253185088
"TG(54:4)",-1.74854764986165,"non-sig",0.52432881167557
"TG(56:2)",-3.46148192126142,"TG",1.33441900898205
"TG(O-57:2)",-0.990447883007569,"non-sig",0.596879478824182
"PI(40:6)",-1.06847444443613,"PI",1.32148162095989
"TG(56:4)",-0.915151786343532,"TG",2.16941133131486
"TG(57:8)",-1.41813255419569,"non-sig",0.552841968657781
"TG(O-58:8)",-0.642695521889703,"non-sig",0.222573177610689
"TG(56:1)",-4.11027540993604,"TG",1.66756154008439
"TG(O-57:1)",-0.816511559583027,"non-sig",0.527243550682788
"TG(56:3)",-1.27115381445376,"non-sig",0.978810700930062
"TG(57:7)",-1.00021639330236,"non-sig",0.494850021680094
"TG(O-58:7)",-1.04972669608156,"non-sig",0.337242168318426
"TG(56:0)",-2.45051410520795,"TG",2.52724355068279
"CAR(14:0)",2.17539383407362,"non-sig",1.04383156952464
"TG(56:2)",-2.88432976042709,"TG",1.35654732351381
"TG(58:13)",2.32938796240711,"non-sig",1.05207638016827
"TG(57:6)",-1.03841009221541,"non-sig",0.554395796726402
"TG(O-58:6)",-0.483131008132627,"non-sig",0.155522824254319
"TG(56:1)",-3.91845068164999,"TG",1.59859945921846
"TG(58:12)",-0.0464188171782887,"non-sig",0.0154726866562074
"TG(56:6)",-7.12604889073817,"TG",2.41116827440579
"TG(O-58:5)",-0.152677951606066,"non-sig",0.0624821079826534
"SM(50:2)",-1.5937021900782,"non-sig",0.747146969020107
"TG(58:11)",0.197817569139168,"non-sig",0.0665127121512946
"TG(57:4)",-2.70378729042286,"TG",1.56224943717961
"TG(O-58:4)",-1.70688618227441,"non-sig",0.903089986991944
"TG(O-58:6)",0.136058566793501,"non-sig",0.0486624812040823
"TG(58:10)",-0.21856480148486,"non-sig",0.073657553374345
"TG(57:3)",-3.58383544238175,"TG",1.51004152057517
"TG(O-58:3)",-1.55948979921458,"non-sig",0.832682665251824
"TG(58:12)",0.00259046425770748,"non-sig",0.000869458712628891
"TG(O-58:5)",0.273373869841222,"non-sig",0.123205023799299
"TG(58:9)",-0.551831835447796,"non-sig",0.230622673923862
"TG(57:2)",-4.36189391049316,"TG",1.83863199776503
"TG(O-58:2)",-0.907607240208563,"non-sig",0.512861624522813
"TG(58:11)",0.149280745666083,"non-sig",0.0655015487564323
"TG(58:8)",-0.872092340323185,"non-sig",0.366531544420413
"TG(O-58:1)",-0.587215038066816,"non-sig",0.311580177997289
"TG(58:10)",0.153106568202851,"non-sig",0.0979971086492706
"TG(57:3)",-2.91211679624837,"TG",1.39685562737982
"TG(58:7)",-0.362686511379806,"non-sig",0.208309350979882
"TG(58:9)",0.517887176398997,"non-sig",0.552841968657781
"TG(57:2)",-4.04960334628239,"TG",1.65560772631489
"TG(O-58:2)",-0.810668421215166,"non-sig",0.530177984021837
"TG(58:6)",-1.40717830559409,"non-sig",0.694648630553376
"TG(58:8)",0.619764185787506,"non-sig",0.605548319173784
"TG(O-58:1)",-0.469213962666512,"non-sig",0.277366077466188
"TG(58:5)",-2.01223018338164,"non-sig",1.03479829897409
"TG(59:11)",-0.498593014444555,"non-sig",0.17979854051436
"TG(58:4)",-2.16573995611643,"non-sig",1.09799710864927
"TG(58:6)",-1.01668648101493,"non-sig",0.732828271596986
"TG(59:10)",-0.92538368039698,"non-sig",0.407823242604133
"TG(58:3)",-2.99131212877292,"TG",1.36051351073141
"TG(O-59:3)",-0.878553886136935,"non-sig",0.52432881167557
"TG(58:5)",-0.771816469178564,"non-sig",0.692503962086787
"TG(59:9)",-0.401114470496942,"non-sig",0.150580586203101
"TG(58:2)",-4.15806098591532,"TG",1.78781239559604
"TG(O-59:2)",-0.976651724196184,"non-sig",0.571865205971211
"TG(58:4)",-1.52884568464077,"TG",1.70333480973847
"TG(59:8)",-0.538947549160447,"non-sig",0.197226274708024
"TG(O-60:8)",-0.640074557750502,"non-sig",0.236572006437063
"TG(58:1)",-4.24748091432839,"TG",2.14508697769214
"TG(58:3)",-2.43711719688899,"TG",1.38933983691012
"TG(60:14)",0.499866003574233,"non-sig",0.187086643357144
"CAR(15:2)",0.853649411533876,"non-sig",0.35261702988538
"TG(O-60:7)",-0.608458090930007,"non-sig",0.223298816011589
"TG(58:0)",-1.85935009803539,"TG",2.73282827159699
"TG(58:2)",-3.78858165373913,"TG",1.80410034759077
"TG(59:6)",-1.95350430360136,"non-sig",0.860120913598763
"TG(O-60:6)",-0.0181251423435569,"non-sig",0.00612308505878879
"SM(52:3)",-1.74478090967238,"non-sig",0.939302159646388
"TG(58:1)",-4.42462776970934,"TG",2.10182351650232
"TG(60:12)",0.76797905396101,"non-sig",0.267606240177031
"TG(59:5)",-3.57719934775638,"TG",1.40230481407449
"TG(O-60:5)",0.210458606074358,"non-sig",0.0996328713435297
"TG(60:11)",-0.0451471115000039,"non-sig",0.0136762229492347
"CAR(15:1)",1.56229883596118,"non-sig",0.75448733218585
"TG(60:13)",0.66184086048737,"non-sig",0.269217724333611
"TG(60:10)",-0.458491339141592,"non-sig",0.211831628858832
"TG(59:3)",-4.5266242671551,"TG",1.71669877129645
"TG(O-60:3)",-0.908888209714778,"non-sig",0.546681659952962
"TG(60:12)",0.638467652579585,"non-sig",0.384049948343599
"TG(60:9)",-0.701921837014527,"non-sig",0.314258261397736
"TG(59:2)",-4.57791332451151,"TG",1.69464863055338
"TG(O-60:2)",-0.66564796114227,"non-sig",0.346787486224656
"TG(60:11)",0.799984055211642,"non-sig",0.525783735923745
"TG(60:8)",-1.05928734200275,"non-sig",0.655607726314889
"TG(O-60:1)",-0.638526219632578,"non-sig",0.360513510731414
"TG(60:10)",0.394340269892655,"non-sig",0.300162274132754
"CAR(15:0)",1.73598062920301,"non-sig",0.928117992693875
"TG(60:7)",-0.713391317426883,"non-sig",0.381951903287907
"TG(60:9)",0.886722291412923,"non-sig",0.920818753952375
"TG(O-60:2)",-0.672469712301623,"non-sig",0.416801226031377
"TG(60:6)",-1.46383303353172,"non-sig",0.669586226650809
"TG(60:5)",-2.91623969792347,"non-sig",1.2335871528876
"TG(60:7)",-0.0727906772745399,"non-sig",0.0491485411114536
"TG(60:4)",-3.06841441229844,"TG",1.40230481407449
"TG(60:3)",-4.29472776826015,"TG",1.83863199776503
"TG(60:5)",-1.94195160230565,"non-sig",1.12842706445412
"TG(62:16)",1.6622467778335,"non-sig",0.752026733638193
"TG(60:2)",-4.31510673582887,"TG",1.92811799269387
"TG(60:4)",-2.89205458654711,"TG",1.81815641205523
"TG(62:15)",1.59720886927412,"non-sig",0.610833915635468
"TG(O-62:8)",0.0827763796107241,"non-sig",0.0343280287798933
"TG(60:1)",-4.04435229155356,"TG",2.08354605145007
"TG(60:3)",-3.97597498014514,"TG",1.85078088734462
"TG(62:14)",1.23357336238343,"non-sig",0.408935392973501
"TG(61:7)",-1.89801920296213,"non-sig",0.735182176990464
"TG(O-62:7)",-0.269479208345089,"non-sig",0.100179497572904
"TG(60:2)",-4.25749634507057,"TG",1.82102305270683
"TG(62:13)",0.495065747157238,"non-sig",0.146301788223826
"TG(O-62:6)",0.111339017948058,"non-sig",0.0472075569559079
"TG(62:15)",1.66599122495115,"non-sig",0.651695136951839
"TG(62:12)",-0.16865062692823,"non-sig",0.058488567365597
"TG(61:5)",-4.21752185769312,"TG",1.48280410205003
"TG(62:14)",1.10727926042328,"non-sig",0.46344155742847
"TG(61:4)",-5.16425000686682,"TG",2.00656376950239
"TG(62:13)",0.75397438973258,"non-sig",0.341035157335565
"TG(62:10)",-1.39112387884865,"non-sig",0.575118363368933
"TG(61:3)",-5.29047143273075,"TG",2.0195421077239
"TG(O-62:3)",-0.922513220980129,"non-sig",0.602059991327962
"TG(62:12)",-0.105557552458013,"non-sig",0.0472075569559079
"TG(62:9)",0.0166315918264068,"non-sig",0.00744648216786438
"TG(61:2)",-4.5628349989825,"TG",2.02733440773389
"TG(O-62:2)",-1.46604204637995,"non-sig",0.628932137728264
"TG(62:8)",-0.712832941052234,"non-sig",0.393618634889395
"CAR(16:4)",1.85363276309095,"non-sig",1.04191415147891
"TG(62:7)",-0.386248410087926,"non-sig",0.277366077466188
"TG(62:6)",-4.11182790119573,"non-sig",0.723538195826756
"TG(62:5)",-3.03494462571765,"TG",1.32790214206428
"TG(62:4)",-4.17830483162081,"TG",1.73754891026957
"TG(64:17)",2.33559087094006,"non-sig",0.978810700930062
"CAR(16:3)",2.10820971702853,"FA",1.30803489723264
"TG(62:3)",-4.99235530935386,"TG",2.11918640771921
"TG(64:16)",1.98363636685878,"non-sig",0.643974142806877
"TG(62:2)",-4.64796224303513,"TG",2.09745322068601
"TG(64:15)",0.610777443216417,"non-sig",0.218244625347531
"TG(O-64:8)",0.166431650629711,"non-sig",0.0819696632151199
"TG(64:17)",2.50804296696414,"non-sig",1.06600683616876
"TG(64:14)",-0.166457871185479,"non-sig",0.0491485411114536
"TG(64:16)",2.30975383930388,"non-sig",0.847711655616944
"CAR(16:2)",2.65741709622319,"non-sig",1.29843201494407
"TG(64:13)",-0.613025472140755,"non-sig",0.193820026016113
"TG(64:15)",0.500743580274641,"non-sig",0.191789027075778
"TG(64:12)",0.530693832007266,"non-sig",0.153044674980176
"TG(64:14)",1.27225953056502,"non-sig",0.570247719997592
"SM(56:2)",-1.24122658156703,"non-sig",0.448550002027125
"TG(64:10)",-0.0384044852423813,"non-sig",0.0105501823333082
"TG(63:3)",-5.65709469190343,"TG",1.66354026615147
"TG(64:9)",-1.17337622324767,"non-sig",0.437707135543525
"CAR(16:1)",2.51815465219378,"non-sig",1.1007268126824
"TG(66:17)",1.08186752008355,"non-sig",0.384049948343599
"TG(64:3)",-3.54957523117445,"non-sig",1
"TG(66:16)",0.991550493585834,"non-sig",0.296708621881339
"SM(58:4)",-1.34797124250661,"non-sig",0.906578314837765
"SM(58:3)",-1.24452200510635,"non-sig",0.75448733218585
"CAR(16:0)",1.74442039959943,"non-sig",0.847711655616944
"SM(58:2)",-1.26788563976276,"non-sig",0.536107011014093
"TG(68:18)",1.08354761070975,"non-sig",0.354577730650908
"TG(66:3)",-5.76353714245582,"TG",1.48678239993206
"SM(60:5)",-1.31882111643205,"non-sig",0.675717544702307
"SM(60:4)",-1.15432293607057,"non-sig",0.690369832574101
"SM(60:3)",-1.2974233819605,"non-sig",0.707743928643524
"SM(60:2)",-1.77811347065002,"non-sig",0.856985199745905
"TG(68:5)",-6.37737427105029,"TG",1.95078197732982
"TG(68:4)",-6.06599064129401,"TG",1.51855737149769
"TG(68:3)",-5.59209691624937,"TG",1.31425826139774
"TG(70:5)",-6.01147361941132,"TG",1.54363396687096
"TG(68:5)",-2.70974442827943,"non-sig",1.02733440773389
"TG(68:4)",-4.68748038535141,"TG",1.88272870434424
"TG(68:3)",-4.83173654339443,"TG",1.88605664769316
"CAR(17:1)",1.83496033862923,"non-sig",0.892790030352132
"TG(70:6)",-5.10866991842926,"TG",1.65757731917779
"TG(70:5)",-4.95020602357765,"TG",1.85387196432176
"TG(70:4)",-4.69590883659736,"TG",1.97469413473523
"CAR(17:0)",0.84814187359536,"non-sig",0.46344155742847
"TG(72:8)",-5.00276524283638,"TG",1.51427857351842
"TG(72:6)",-4.62947794273751,"TG",1.85698519974591
"TG(72:5)",-4.69170984529065,"TG",1.96257350205938
"CAR(18:4)",1.54260450449243,"non-sig",0.774690718274137
"CAR(18:3)",0.902370335807635,"non-sig",0.52432881167557
"CAR(18:2)",1.83821959400774,"non-sig",0.939302159646388
"CAR(18:1)",1.96587335369485,"non-sig",0.97469413473523
"CAR(18:0)",0.462631604123786,"non-sig",0.231361898752386
"CAR(19:2)",1.76596960652887,"non-sig",0.681936665037238
"CAR(19:1)",1.66417699649366,"non-sig",0.785156151952302
"CAR(19:0)",0.173631496205804,"non-sig",0.118045028660399
"CAR(20:5)",1.78155478673516,"non-sig",0.939302159646388
"CAR(20:4)",1.38495534606082,"non-sig",0.832682665251824
"CAR(20:3)",0.753225847774996,"non-sig",0.329754146925876
"LPE(16:1)",-1.19748835997264,"non-sig",0.522878745280338
"CAR(20:2)",0.447987885513164,"non-sig",0.22548303427145
"LPE(16:0)",-1.61039492777438,"non-sig",1.02594909720712
"LPC(O-14:0)",-1.78309201688609,"non-sig",0.764471553092451
"CAR(20:1)",0.8884030300737,"non-sig",0.465973893943865
"CAR(20:0)",0.376541042838582,"non-sig",0.161150909262745
"LPC(14:1/0:0)",-1.13299099174379,"non-sig",0.387216143280265
"LPE(O-18:1)",-1.0754804867221,"non-sig",0.393618634889395
"CAR(21:2)",2.56159707795763,"non-sig",0.707743928643524
"LPC(14:0/0:0)",-1.58443362480043,"non-sig",0.94692155651658
"LPE(17:0)",-1.73727325289971,"non-sig",0.987162775294828
"LPC(O-15:0)",-1.99731187834045,"non-sig",0.943095148663527
"CAR(21:0)",-0.0675686521128007,"non-sig",0.051587034221399
"CAR(22:6)",2.7173364847172,"non-sig",1.1765257708297
"LPC(15:3/0:0)",1.00026233129477,"non-sig",0.494850021680094
"CAR(22:4)",0.340377602748884,"non-sig",0.238824186844269
"LPE(18:2)",-2.05048207454812,"non-sig",1.14327110961712
"LPC(15:1/0:0)",-3.18827961990277,"LPC",1.93930215964639
"LPE(18:1)",-1.95503898727542,"non-sig",1.04817696468409
"CAR(22:2)",0.573565441437726,"non-sig",0.279840696594043
"LPE(18:0)",-1.80527937623467,"non-sig",0.924453038607469
"LPC(15:0/0:0)",-1.8282065706482,"non-sig",1.12901118623942
"LPC(O-16:0)",-1.40930415278165,"non-sig",0.692503962086787
"CAR(22:1)",0.603091659569678,"non-sig",0.260427655549908
"CAR(22:0)",-0.407718166148918,"non-sig",0.229147988357856
"IS:(LPE(18:1(d7))",-1.08969771283421,"non-sig",0.52432881167557
"LPC(14:0)",-1.5818038423842,"non-sig",1.17457388223218
"LPC(16:3/0:0)",-1.56523632869853,"non-sig",1.09799710864927
"LPC(16:2/0:0)",-0.975574544023399,"non-sig",0.570247719997592
"LPC(16:1/0:0)",-1.48734376330873,"non-sig",0.815308569182401
"LPE(O-20:1)",-1.34642468801492,"non-sig",0.511449283499556
"LPC(16:0/0:0)",-1.2836343703297,"non-sig",1.11690664142431
"LPC(O-17:0)",-1.66891111516266,"non-sig",1.17587416608345
"CAR(23:0)",-0.484985210285576,"non-sig",0.391473966422806
"LPE(20:4)",-1.17758627667595,"non-sig",0.378823718224965
"LPC(15:0)",-1.01595908539465,"non-sig",0.804100347590766
"LPE(20:3)",-2.02773896462447,"non-sig",1.06905096883248
"LPC(17:2/0:0)",-2.39446725691909,"non-sig",1.28650945690606
"LPC(O-18:2)",-1.98779145631796,"non-sig",0.987162775294828
"LPC(17:1/0:0)",-2.19755965557241,"LPC",1.31158017799729
"LPE(20:1)",-2.20176922058493,"LPE",1.63827216398241
"LPC(O-18:1)",-1.75118747276944,"non-sig",0.939302159646388
"CAR(24:2)",-0.478458023476847,"non-sig",0.277366077466188
"LPE(20:0)",-2.20003270199033,"non-sig",1.11747546204512
"LPC(17:0/0:0)",-2.48066025126907,"LPC",1.45469288353418
"LPC(O-18:0)",-2.17210451314257,"non-sig",1.04866248120408
"CAR(24:1)",-0.565126765192641,"non-sig",0.405607449624573
"CAR(24:0)",-1.07571713257528,"non-sig",0.71669877129645
"LPC(16:1)",-1.45813911450306,"non-sig",0.860120913598763
"LPC(18:4/0:0)",-1.8436290164311,"non-sig",1.07160414774329
"LPC(18:3/0:0)",-2.62727482030967,"non-sig",1.07211658966929
"LPC(18:2/0:0)",-2.03003114319765,"non-sig",1.25492520841794
"Cer(34:1)",-2.22754731207602,"non-sig",0.374687549038326
"LPC(18:1/0:0)",-2.25861591957222,"non-sig",1.24872089601666
"LPE(O-22:1)",-1.62969925944448,"non-sig",0.735182176990464
"LPC(18:0/0:0)",-1.88929241048367,"non-sig",1.16557929631847
"LPC(O-19:0)",-2.82141077780794,"non-sig",1.14813039927023
"LPE(22:6)",-1.76019507776553,"non-sig",0.838631997765025
"LPE(22:5)",-1.36060732181855,"non-sig",0.663540266151471
"IS:(LPC(18:1(d7))",-1.25216039829143,"non-sig",0.543633966870957
"IS:(LPC(18:1(d7))",-0.341411499960206,"non-sig",0.18309616062434
"LPC(17:0)",-2.42491053701244,"LPC",1.55752023093555
"CAR(4:0)",-1.61190798658575,"non-sig",1.1007268126824
"LPC(O-20:2)",-1.38079509660004,"non-sig",0.785156151952302
"LPC(19:1/0:0)",-2.40607862316589,"LPC",1.62893213772826
"LPC(O-20:1)",-2.99084262589652,"LPC",1.38933983691012
"CAR(26:2)",-1.73652456099926,"non-sig",0.812479279163537
"LPC(19:0/0:0)",-3.0976235315101,"LPC",1.87614835903291
"LPE(22:0)",-2.4921229606462,"non-sig",0.739928612014925
"LPC(O-20:0)",-2.6228352784986,"non-sig",1.28232949699774
"CAR(26:1)",-1.55511955969033,"non-sig",0.79317412396815
"Cer(34:1)",0.181895691527426,"non-sig",0.197910742118267
"LPC(18:3)",-2.64941859774515,"non-sig",1.1511952989482
"LPC(20:5/0:0)",-2.92713828487609,"LPC",1.57675412606319
"LPC(18:1)",-1.62285342255909,"non-sig",0.991399828238082
"LPC(20:4/0:0)",-2.98073349446317,"non-sig",1.2335871528876
"LPC(20:3/0:0)",-4.2295674749595,"LPC",1.96257350205938
"LPC(20:2/0:0)",-3.11325857785948,"LPC",2.51286162452281
"LPE(O-24:2)",-1.18015166208628,"non-sig",0.47755576649368
"Cer(36:1)",-0.0507552199465309,"non-sig",0.0132282657337552
"LPC(20:1/0:0)",-2.67024222011711,"LPC",2.31966448658544
"LPC(20:0/0:0)",-2.83831414357185,"LPC",1.83863199776503
"LPC(O-21:0)",-2.4964128811865,"non-sig",1.16557929631847
"Cer(34:0)",-1.66868489151866,"non-sig",0.995678626217357
"LPC(19:1)",-2.35444861530964,"LPC",1.64781748188864
"LPC(19:0)",-3.5523717204305,"LPC",2.06148027482351
"LPC(O-22:2)",-2.43614969256441,"non-sig",1.16557929631847
"SL(31:0)",-2.34205808354873,"non-sig",1.05551732784983
"LPC(20:5)",-3.03382999714204,"LPC",1.63078414258986
"LPC(21:1/0:0)",-3.04482442870096,"LPC",1.92081875395238
"LPC(O-22:1)",-2.52722105738744,"LPC",1.37263414340727
"LPC(20:4)",-2.52563192089941,"non-sig",1.1511952989482
"LPC(21:0/0:0)",-2.20930129047355,"LPC",1.36451625318509
"LPC(O-22:0)",-1.93185378315547,"non-sig",1.10568393731556
"Cer(36:1)",-0.113657979661525,"non-sig",0.0296531237699066
"LPC(20:3)",-4.34582446973856,"LPC",2.1944991418416
"LPC(22:6/0:0)",-3.1941059137161,"LPC",1.37059040089728
"LPC(20:2)",-3.19395126141005,"LPC",2.8153085691824
"LPC(22:5/0:0)",-3.52504499948979,"LPC",1.98296666070122
"LPC(20:1)",-2.77480866577605,"LPC",2.7281583934635
"LPC(22:4/0:0)",-3.44273318705807,"LPC",1.76955107862173
"LPC(20:0)",-2.52071358339846,"LPC",1.79048498545737
"LPC(22:3/0:0)",-3.94047569973314,"LPC",2.65560772631489
"LPC(22:2/0:0)",-3.19661574034918,"LPC",1.85078088734462
"SL(32:0)",-1.95985689826574,"non-sig",1.02594909720712
"Cer(38:1)",-0.607099470441618,"non-sig",0.184422251675733
"LPC(22:1/0:0)",-2.38718946513425,"LPC",1.70774392864352
"LPC(O-23:1)",-2.47916952547787,"non-sig",1.07314329105031
"LPC(22:0/0:0)",-1.95678618596267,"non-sig",1.20134935455473
"LPC(O-23:0)",-1.53719511214584,"non-sig",0.769551078621726
"Cer(37:1)",-1.03878768769787,"non-sig",0.348721986001856
"LPC(21:1)",-3.66467356145689,"non-sig",1.19044028536473
