"lipid","log2FC","minus_log10_pvalue","lipid_class"
"TG(56:9)",-0.853967016348687,0.42021640338319,"TG"
"TG(55:2)",-3.53581398313894,1.3045183235098,"TG"
"TG(O-56:2)",-1.51592613187516,0.906578314837765,"TG"
"TG(56:11)",1.46943995936937,0.698970004336019,"TG"
"TG(55:4)",-1.43871469183408,0.950781977329818,"TG"
"TG(O-56:4)",-1.92825576654766,1.06905096883248,"TG"
"TG(56:8)",-1.09574077594412,0.415668775632469,"TG"
"TG(55:1)",-3.54348942355604,1.38615817812393,"TG"
"TG(O-56:1)",-1.05758881759747,0.586700235918748,"TG"
"TG(56:10)",-0.980585879843581,0.411168274405793,"TG"
"TG(55:3)",-1.74621433944464,1.77989191195995,"TG"
"ST(27:1)",-0.234631926118581,0.171984935776023,"ST"
"TG(56:7)",-1.02193889709539,0.557520230935551,"TG"
"TG(55:0)",-1.98030317205169,2.43651891460559,"TG"
"TG(O-56:0)",-0.291078291933598,0.137868620686963,"TG"
"TG(56:9)",-0.761624331108976,0.546681659952962,"TG"
"TG(55:2)",-2.97584049591523,1.18575240426808,"TG"
"TG(O-56:2)",-1.28082041773021,0.749579997691106,"TG"
"TG(56:6)",-1.35227230653299,0.712198270069774,"TG"
"TG(56:8)",-0.22167535190842,0.213958789757446,"TG"
"PI(40:7)",-0.238108624083296,0.0767559813697235,"PI"
"TG(56:5)",-1.72802036559823,1.02227639471115,"TG"
"TG(56:7)",0.146102303242088,0.309803919971486,"TG"
"PI(40:6)",-1.89689755264956,1,"PI"
"TG(56:4)",-1.72066167240819,1.01010543628123,"TG"
"CAR(14:1)",1.99301251094817,1.13667713987954,"FA"
"TG(56:6)",-0.373607809743774,0.462180904926726,"TG"
"PI(40:5)",-0.461413795983827,0.413412695328245,"PI"
"TG(57:10)",-1.17237860181048,0.429457060118102,"TG"
"TG(54:5)",-2.89529843740436,0.492144128304169,"TG"
"TG(56:3)",-2.67441822739622,1.18111458540599,"TG"
"TG(O-57:3)",-1.11429434152112,0.58838029403677,"TG"
"TG(57:12)",1.00511775625334,0.287350298372789,"TG"
"TG(56:5)",-1.01925873407156,0.468521082957745,"TG"
"PI(40:4)",-0.69308814297813,0.735182176990464,"PI"
"TG(57:9)",-0.973355591328396,0.364516253185088,"TG"
"TG(54:4)",-1.74854764986165,0.52432881167557,"TG"
"TG(56:2)",-3.46148192126142,1.33441900898205,"TG"
"TG(O-57:2)",-0.990447883007569,0.596879478824182,"TG"
"PI(40:6)",-1.06847444443613,1.32148162095989,"PI"
"TG(56:4)",-0.915151786343532,2.16941133131486,"TG"
"TG(57:8)",-1.41813255419569,0.552841968657781,"TG"
"TG(O-58:8)",-0.642695521889703,0.222573177610689,"TG"
"TG(56:1)",-4.11027540993604,1.66756154008439,"TG"
"TG(O-57:1)",-0.816511559583027,0.527243550682788,"TG"
"TG(56:3)",-1.27115381445376,0.978810700930062,"TG"
"TG(57:7)",-1.00021639330236,0.494850021680094,"TG"
"TG(O-58:7)",-1.04972669608156,0.337242168318426,"TG"
"TG(56:0)",-2.45051410520795,2.52724355068279,"TG"
"CAR(14:0)",2.17539383407362,1.04383156952464,"FA"
"TG(56:2)",-2.88432976042709,1.35654732351381,"TG"
"TG(58:13)",2.32938796240711,1.05207638016827,"TG"
"TG(57:6)",-1.03841009221541,0.554395796726402,"TG"
"TG(O-58:6)",-0.483131008132627,0.155522824254319,"TG"
"TG(56:1)",-3.91845068164999,1.59859945921846,"TG"
"TG(58:12)",-0.0464188171782887,0.0154726866562074,"TG"
"TG(56:6)",-7.12604889073817,2.41116827440579,"TG"
"TG(O-58:5)",-0.152677951606066,0.0624821079826534,"TG"
"SM(50:2)",-1.5937021900782,0.747146969020107,"SM"
"TG(58:11)",0.197817569139168,0.0665127121512946,"TG"
"TG(57:4)",-2.70378729042286,1.56224943717961,"TG"
"TG(O-58:4)",-1.70688618227441,0.903089986991944,"TG"
"TG(O-58:6)",0.136058566793501,0.0486624812040823,"TG"
"TG(58:10)",-0.21856480148486,0.073657553374345,"TG"
"TG(57:3)",-3.58383544238175,1.51004152057517,"TG"
"TG(O-58:3)",-1.55948979921458,0.832682665251824,"TG"
"TG(58:12)",0.00259046425770748,0.000869458712628891,"TG"
"TG(O-58:5)",0.273373869841222,0.123205023799299,"TG"
"TG(58:9)",-0.551831835447796,0.230622673923862,"TG"
"TG(57:2)",-4.36189391049316,1.83863199776503,"TG"
"TG(O-58:2)",-0.907607240208563,0.512861624522813,"TG"
"TG(58:11)",0.149280745666083,0.0655015487564323,"TG"
"TG(58:8)",-0.872092340323185,0.366531544420413,"TG"
"TG(O-58:1)",-0.587215038066816,0.311580177997289,"TG"
"TG(58:10)",0.153106568202851,0.0979971086492706,"TG"
"TG(57:3)",-2.91211679624837,1.39685562737982,"TG"
"TG(58:7)",-0.362686511379806,0.208309350979882,"TG"
"TG(58:9)",0.517887176398997,0.552841968657781,"TG"
"TG(57:2)",-4.04960334628239,1.65560772631489,"TG"
"TG(O-58:2)",-0.810668421215166,0.530177984021837,"TG"
"TG(58:6)",-1.40717830559409,0.694648630553376,"TG"
"TG(58:8)",0.619764185787506,0.605548319173784,"TG"
"TG(O-58:1)",-0.469213962666512,0.277366077466188,"TG"
"TG(58:5)",-2.01223018338164,1.03479829897409,"TG"
"TG(59:11)",-0.498593014444555,0.17979854051436,"TG"
"TG(58:4)",-2.16573995611643,1.09799710864927,"TG"
"TG(58:6)",-1.01668648101493,0.732828271596986,"TG"
"TG(59:10)",-0.92538368039698,0.407823242604133,"TG"
"TG(58:3)",-2.99131212877292,1.36051351073141,"TG"
"TG(O-59:3)",-0.878553886136935,0.52432881167557,"TG"
"TG(58:5)",-0.771816469178564,0.692503962086787,"TG"
"TG(59:9)",-0.401114470496942,0.150580586203101,"TG"
"TG(58:2)",-4.15806098591532,1.78781239559604,"TG"
"TG(O-59:2)",-0.976651724196184,0.571865205971211,"TG"
"TG(58:4)",-1.52884568464077,1.70333480973847,"TG"
"TG(59:8)",-0.538947549160447,0.197226274708024,"TG"
"TG(O-60:8)",-0.640074557750502,0.236572006437063,"TG"
"TG(58:1)",-4.24748091432839,2.14508697769214,"TG"
"TG(58:3)",-2.43711719688899,1.38933983691012,"TG"
"TG(60:14)",0.499866003574233,0.187086643357144,"TG"
"CAR(15:2)",0.853649411533876,0.35261702988538,"FA"
"TG(O-60:7)",-0.608458090930007,0.223298816011589,"TG"
"TG(58:0)",-1.85935009803539,2.73282827159699,"TG"
"TG(58:2)",-3.78858165373913,1.80410034759077,"TG"
"TG(59:6)",-1.95350430360136,0.860120913598763,"TG"
"TG(O-60:6)",-0.0181251423435569,0.00612308505878879,"TG"
"SM(52:3)",-1.74478090967238,0.939302159646388,"SM"
"TG(58:1)",-4.42462776970934,2.10182351650232,"TG"
"TG(60:12)",0.76797905396101,0.267606240177031,"TG"
"TG(59:5)",-3.57719934775638,1.40230481407449,"TG"
"TG(O-60:5)",0.210458606074358,0.0996328713435297,"TG"
"TG(60:11)",-0.0451471115000039,0.0136762229492347,"TG"
"CAR(15:1)",1.56229883596118,0.75448733218585,"FA"
"TG(60:13)",0.66184086048737,0.269217724333611,"TG"
"TG(60:10)",-0.458491339141592,0.211831628858832,"TG"
"TG(59:3)",-4.5266242671551,1.71669877129645,"TG"
"TG(O-60:3)",-0.908888209714778,0.546681659952962,"TG"
"TG(60:12)",0.638467652579585,0.384049948343599,"TG"
"TG(60:9)",-0.701921837014527,0.314258261397736,"TG"
"TG(59:2)",-4.57791332451151,1.69464863055338,"TG"
"TG(O-60:2)",-0.66564796114227,0.346787486224656,"TG"
"TG(60:11)",0.799984055211642,0.525783735923745,"TG"
"TG(60:8)",-1.05928734200275,0.655607726314889,"TG"
"TG(O-60:1)",-0.638526219632578,0.360513510731414,"TG"
"TG(60:10)",0.394340269892655,0.300162274132754,"TG"
"CAR(15:0)",1.73598062920301,0.928117992693875,"FA"
"TG(60:7)",-0.713391317426883,0.381951903287907,"TG"
"TG(60:9)",0.886722291412923,0.920818753952375,"TG"
"TG(O-60:2)",-0.672469712301623,0.416801226031377,"TG"
"TG(60:6)",-1.46383303353172,0.669586226650809,"TG"
"TG(60:5)",-2.91623969792347,1.2335871528876,"TG"
"TG(60:7)",-0.0727906772745399,0.0491485411114536,"TG"
"TG(60:4)",-3.06841441229844,1.40230481407449,"TG"
"TG(60:3)",-4.29472776826015,1.83863199776503,"TG"
"TG(60:5)",-1.94195160230565,1.12842706445412,"TG"
"TG(62:16)",1.6622467778335,0.752026733638193,"TG"
"TG(60:2)",-4.31510673582887,1.92811799269387,"TG"
"TG(60:4)",-2.89205458654711,1.81815641205523,"TG"
"TG(62:15)",1.59720886927412,0.610833915635468,"TG"
"TG(O-62:8)",0.0827763796107241,0.0343280287798933,"TG"
"TG(60:1)",-4.04435229155356,2.08354605145007,"TG"
"TG(60:3)",-3.97597498014514,1.85078088734462,"TG"
"TG(62:14)",1.23357336238343,0.408935392973501,"TG"
"TG(61:7)",-1.89801920296213,0.735182176990464,"TG"
"TG(O-62:7)",-0.269479208345089,0.100179497572904,"TG"
"TG(60:2)",-4.25749634507057,1.82102305270683,"TG"
"TG(62:13)",0.495065747157238,0.146301788223826,"TG"
"TG(O-62:6)",0.111339017948058,0.0472075569559079,"TG"
"TG(62:15)",1.66599122495115,0.651695136951839,"TG"
"TG(62:12)",-0.16865062692823,0.058488567365597,"TG"
"TG(61:5)",-4.21752185769312,1.48280410205003,"TG"
"TG(62:14)",1.10727926042328,0.46344155742847,"TG"
"TG(61:4)",-5.16425000686682,2.00656376950239,"TG"
"TG(62:13)",0.75397438973258,0.341035157335565,"TG"
"TG(62:10)",-1.39112387884865,0.575118363368933,"TG"
"TG(61:3)",-5.29047143273075,2.0195421077239,"TG"
"TG(O-62:3)",-0.922513220980129,0.602059991327962,"TG"
"TG(62:12)",-0.105557552458013,0.0472075569559079,"TG"
"TG(62:9)",0.0166315918264068,0.00744648216786438,"TG"
"TG(61:2)",-4.5628349989825,2.02733440773389,"TG"
"TG(O-62:2)",-1.46604204637995,0.628932137728264,"TG"
"TG(62:8)",-0.712832941052234,0.393618634889395,"TG"
"CAR(16:4)",1.85363276309095,1.04191415147891,"FA"
"TG(62:7)",-0.386248410087926,0.277366077466188,"TG"
"TG(62:6)",-4.11182790119573,0.723538195826756,"TG"
"TG(62:5)",-3.03494462571765,1.32790214206428,"TG"
"TG(62:4)",-4.17830483162081,1.73754891026957,"TG"
"TG(64:17)",2.33559087094006,0.978810700930062,"TG"
"CAR(16:3)",2.10820971702853,1.30803489723264,"FA"
"TG(62:3)",-4.99235530935386,2.11918640771921,"TG"
"TG(64:16)",1.98363636685878,0.643974142806877,"TG"
"TG(62:2)",-4.64796224303513,2.09745322068601,"TG"
"TG(64:15)",0.610777443216417,0.218244625347531,"TG"
"TG(O-64:8)",0.166431650629711,0.0819696632151199,"TG"
"TG(64:17)",2.50804296696414,1.06600683616876,"TG"
"TG(64:14)",-0.166457871185479,0.0491485411114536,"TG"
"TG(64:16)",2.30975383930388,0.847711655616944,"TG"
"CAR(16:2)",2.65741709622319,1.29843201494407,"FA"
"TG(64:13)",-0.613025472140755,0.193820026016113,"TG"
"TG(64:15)",0.500743580274641,0.191789027075778,"TG"
"TG(64:12)",0.530693832007266,0.153044674980176,"TG"
"TG(64:14)",1.27225953056502,0.570247719997592,"TG"
"SM(56:2)",-1.24122658156703,0.448550002027125,"SM"
"TG(64:10)",-0.0384044852423813,0.0105501823333082,"TG"
"TG(63:3)",-5.65709469190343,1.66354026615147,"TG"
"TG(64:9)",-1.17337622324767,0.437707135543525,"TG"
"CAR(16:1)",2.51815465219378,1.1007268126824,"FA"
"TG(66:17)",1.08186752008355,0.384049948343599,"TG"
"TG(64:3)",-3.54957523117445,1,"TG"
"TG(66:16)",0.991550493585834,0.296708621881339,"TG"
"SM(58:4)",-1.34797124250661,0.906578314837765,"SM"
"SM(58:3)",-1.24452200510635,0.75448733218585,"SM"
"CAR(16:0)",1.74442039959943,0.847711655616944,"FA"
"SM(58:2)",-1.26788563976276,0.536107011014093,"SM"
"TG(68:18)",1.08354761070975,0.354577730650908,"TG"
"TG(66:3)",-5.76353714245582,1.48678239993206,"TG"
"SM(60:5)",-1.31882111643205,0.675717544702307,"SM"
"SM(60:4)",-1.15432293607057,0.690369832574101,"SM"
"SM(60:3)",-1.2974233819605,0.707743928643524,"SM"
"SM(60:2)",-1.77811347065002,0.856985199745905,"SM"
"TG(68:5)",-6.37737427105029,1.95078197732982,"TG"
"TG(68:4)",-6.06599064129401,1.51855737149769,"TG"
"TG(68:3)",-5.59209691624937,1.31425826139774,"TG"
"TG(70:5)",-6.01147361941132,1.54363396687096,"TG"
"TG(68:5)",-2.70974442827943,1.02733440773389,"TG"
"TG(68:4)",-4.68748038535141,1.88272870434424,"TG"
"TG(68:3)",-4.83173654339443,1.88605664769316,"TG"
"CAR(17:1)",1.83496033862923,0.892790030352132,"FA"
"TG(70:6)",-5.10866991842926,1.65757731917779,"TG"
"TG(70:5)",-4.95020602357765,1.85387196432176,"TG"
"TG(70:4)",-4.69590883659736,1.97469413473523,"TG"
"CAR(17:0)",0.84814187359536,0.46344155742847,"FA"
"TG(72:8)",-5.00276524283638,1.51427857351842,"TG"
"TG(72:6)",-4.62947794273751,1.85698519974591,"TG"
"TG(72:5)",-4.69170984529065,1.96257350205938,"TG"
"CAR(18:4)",1.54260450449243,0.774690718274137,"FA"
"CAR(18:3)",0.902370335807635,0.52432881167557,"FA"
"CAR(18:2)",1.83821959400774,0.939302159646388,"FA"
"CAR(18:1)",1.96587335369485,0.97469413473523,"FA"
"CAR(18:0)",0.462631604123786,0.231361898752386,"FA"
"CAR(19:2)",1.76596960652887,0.681936665037238,"FA"
"CAR(19:1)",1.66417699649366,0.785156151952302,"FA"
"CAR(19:0)",0.173631496205804,0.118045028660399,"FA"
"CAR(20:5)",1.78155478673516,0.939302159646388,"FA"
"CAR(20:4)",1.38495534606082,0.832682665251824,"FA"
"CAR(20:3)",0.753225847774996,0.329754146925876,"FA"
"LPE(16:1)",-1.19748835997264,0.522878745280338,"LPE"
"CAR(20:2)",0.447987885513164,0.22548303427145,"FA"
"LPE(16:0)",-1.61039492777438,1.02594909720712,"LPE"
"LPC(O-14:0)",-1.78309201688609,0.764471553092451,"LPC"
"CAR(20:1)",0.8884030300737,0.465973893943865,"FA"
"CAR(20:0)",0.376541042838582,0.161150909262745,"FA"
"LPC(14:1/0:0)",-1.13299099174379,0.387216143280265,"LPC"
"LPE(O-18:1)",-1.0754804867221,0.393618634889395,"LPE"
"CAR(21:2)",2.56159707795763,0.707743928643524,"FA"
"LPC(14:0/0:0)",-1.58443362480043,0.94692155651658,"LPC"
"LPE(17:0)",-1.73727325289971,0.987162775294828,"LPE"
"LPC(O-15:0)",-1.99731187834045,0.943095148663527,"LPC"
"CAR(21:0)",-0.0675686521128007,0.051587034221399,"FA"
"CAR(22:6)",2.7173364847172,1.1765257708297,"FA"
"LPC(15:3/0:0)",1.00026233129477,0.494850021680094,"LPC"
"CAR(22:4)",0.340377602748884,0.238824186844269,"FA"
"LPE(18:2)",-2.05048207454812,1.14327110961712,"LPE"
"LPC(15:1/0:0)",-3.18827961990277,1.93930215964639,"LPC"
"LPE(18:1)",-1.95503898727542,1.04817696468409,"LPE"
"CAR(22:2)",0.573565441437726,0.279840696594043,"FA"
"LPE(18:0)",-1.80527937623467,0.924453038607469,"LPE"
"LPC(15:0/0:0)",-1.8282065706482,1.12901118623942,"LPC"
"LPC(O-16:0)",-1.40930415278165,0.692503962086787,"LPC"
"CAR(22:1)",0.603091659569678,0.260427655549908,"FA"
"CAR(22:0)",-0.407718166148918,0.229147988357856,"FA"
"IS:(LPE(18:1(d7))",-1.08969771283421,0.52432881167557,"LPE"
"LPC(14:0)",-1.5818038423842,1.17457388223218,"LPC"
"LPC(16:3/0:0)",-1.56523632869853,1.09799710864927,"LPC"
"LPC(16:2/0:0)",-0.975574544023399,0.570247719997592,"LPC"
"LPC(16:1/0:0)",-1.48734376330873,0.815308569182401,"LPC"
"LPE(O-20:1)",-1.34642468801492,0.511449283499556,"LPE"
"LPC(16:0/0:0)",-1.2836343703297,1.11690664142431,"LPC"
"LPC(O-17:0)",-1.66891111516266,1.17587416608345,"LPC"
"CAR(23:0)",-0.484985210285576,0.391473966422806,"FA"
"LPE(20:4)",-1.17758627667595,0.378823718224965,"LPE"
"LPC(15:0)",-1.01595908539465,0.804100347590766,"LPC"
"LPE(20:3)",-2.02773896462447,1.06905096883248,"LPE"
"LPC(17:2/0:0)",-2.39446725691909,1.28650945690606,"LPC"
"LPC(O-18:2)",-1.98779145631796,0.987162775294828,"LPC"
"LPC(17:1/0:0)",-2.19755965557241,1.31158017799729,"LPC"
"LPE(20:1)",-2.20176922058493,1.63827216398241,"LPE"
"LPC(O-18:1)",-1.75118747276944,0.939302159646388,"LPC"
"CAR(24:2)",-0.478458023476847,0.277366077466188,"FA"
"LPE(20:0)",-2.20003270199033,1.11747546204512,"LPE"
"LPC(17:0/0:0)",-2.48066025126907,1.45469288353418,"LPC"
"LPC(O-18:0)",-2.17210451314257,1.04866248120408,"LPC"
"CAR(24:1)",-0.565126765192641,0.405607449624573,"FA"
"CAR(24:0)",-1.07571713257528,0.71669877129645,"FA"
"LPC(16:1)",-1.45813911450306,0.860120913598763,"LPC"
"LPC(18:4/0:0)",-1.8436290164311,1.07160414774329,"LPC"
"LPC(18:3/0:0)",-2.62727482030967,1.07211658966929,"LPC"
"LPC(18:2/0:0)",-2.03003114319765,1.25492520841794,"LPC"
"Cer(34:1)",-2.22754731207602,0.374687549038326,"CER"
"LPC(18:1/0:0)",-2.25861591957222,1.24872089601666,"LPC"
"LPE(O-22:1)",-1.62969925944448,0.735182176990464,"LPE"
"LPC(18:0/0:0)",-1.88929241048367,1.16557929631847,"LPC"
"LPC(O-19:0)",-2.82141077780794,1.14813039927023,"LPC"
"LPE(22:6)",-1.76019507776553,0.838631997765025,"LPE"
"LPE(22:5)",-1.36060732181855,0.663540266151471,"LPE"
"IS:(LPC(18:1(d7))",-1.25216039829143,0.543633966870957,"LPC"
"IS:(LPC(18:1(d7))",-0.341411499960206,0.18309616062434,"LPC"
"LPC(17:0)",-2.42491053701244,1.55752023093555,"LPC"
"CAR(4:0)",-1.61190798658575,1.1007268126824,"FA"
"LPC(O-20:2)",-1.38079509660004,0.785156151952302,"LPC"
"LPC(19:1/0:0)",-2.40607862316589,1.62893213772826,"LPC"
"LPC(O-20:1)",-2.99084262589652,1.38933983691012,"LPC"
"CAR(26:2)",-1.73652456099926,0.812479279163537,"FA"
"LPC(19:0/0:0)",-3.0976235315101,1.87614835903291,"LPC"
"LPE(22:0)",-2.4921229606462,0.739928612014925,"LPE"
"LPC(O-20:0)",-2.6228352784986,1.28232949699774,"LPC"
"CAR(26:1)",-1.55511955969033,0.79317412396815,"FA"
"Cer(34:1)",0.181895691527426,0.197910742118267,"CER"
"LPC(18:3)",-2.64941859774515,1.1511952989482,"LPC"
"LPC(20:5/0:0)",-2.92713828487609,1.57675412606319,"LPC"
"LPC(18:1)",-1.62285342255909,0.991399828238082,"LPC"
"LPC(20:4/0:0)",-2.98073349446317,1.2335871528876,"LPC"
"LPC(20:3/0:0)",-4.2295674749595,1.96257350205938,"LPC"
"LPC(20:2/0:0)",-3.11325857785948,2.51286162452281,"LPC"
"LPE(O-24:2)",-1.18015166208628,0.47755576649368,"LPE"
"Cer(36:1)",-0.0507552199465309,0.0132282657337552,"CER"
"LPC(20:1/0:0)",-2.67024222011711,2.31966448658544,"LPC"
"LPC(20:0/0:0)",-2.83831414357185,1.83863199776503,"LPC"
"LPC(O-21:0)",-2.4964128811865,1.16557929631847,"LPC"
"Cer(34:0)",-1.66868489151866,0.995678626217357,"CER"
"LPC(19:1)",-2.35444861530964,1.64781748188864,"LPC"
"LPC(19:0)",-3.5523717204305,2.06148027482351,"LPC"
"LPC(O-22:2)",-2.43614969256441,1.16557929631847,"LPC"
"LPC(20:5)",-3.03382999714204,1.63078414258986,"LPC"
"LPC(21:1/0:0)",-3.04482442870096,1.92081875395238,"LPC"
"LPC(O-22:1)",-2.52722105738744,1.37263414340727,"LPC"
"LPC(20:4)",-2.52563192089941,1.1511952989482,"LPC"
"LPC(21:0/0:0)",-2.20930129047355,1.36451625318509,"LPC"
"LPC(O-22:0)",-1.93185378315547,1.10568393731556,"LPC"
"Cer(36:1)",-0.113657979661525,0.0296531237699066,"CER"
"LPC(20:3)",-4.34582446973856,2.1944991418416,"LPC"
"LPC(22:6/0:0)",-3.1941059137161,1.37059040089728,"LPC"
"LPC(20:2)",-3.19395126141005,2.8153085691824,"LPC"
"LPC(22:5/0:0)",-3.52504499948979,1.98296666070122,"LPC"
"LPC(20:1)",-2.77480866577605,2.7281583934635,"LPC"
"LPC(22:4/0:0)",-3.44273318705807,1.76955107862173,"LPC"
"LPC(20:0)",-2.52071358339846,1.79048498545737,"LPC"
"LPC(22:3/0:0)",-3.94047569973314,2.65560772631489,"LPC"
"LPC(22:2/0:0)",-3.19661574034918,1.85078088734462,"LPC"
"Cer(38:1)",-0.607099470441618,0.184422251675733,"CER"
"LPC(22:1/0:0)",-2.38718946513425,1.70774392864352,"LPC"
"LPC(O-23:1)",-2.47916952547787,1.07314329105031,"LPC"
"LPC(22:0/0:0)",-1.95678618596267,1.20134935455473,"LPC"
"LPC(O-23:0)",-1.53719511214584,0.769551078621726,"LPC"
"Cer(37:1)",-1.03878768769787,0.348721986001856,"CER"
"LPC(21:1)",-3.66467356145689,1.19044028536473,"LPC"
"CAR(5:0)",-0.156228756508106,0.308918507877032,"FA"
"LPC(21:0)",-2.08981374245493,1.32239304727951,"LPC"
"LPC(22:6)",-3.13101100792828,1.44977164694491,"LPC"
"LPC(O-24:2)",-1.58389198738105,0.886056647693163,"LPC"
"Cer(39:1)",-1.93312728877468,0.815308569182401,"CER"
"LPC(22:5)",-3.46940977819712,2.26360349772336,"LPC"
"LPC(23:1/0:0)",-2.39498262088391,1.36151074304536,"LPC"
"LPC(O-24:1)",-1.76926947458804,1.11238269966426,"LPC"
"DG(33:4)",-0.865962512013372,0.283162276700476,"DG"
"LPC(23:0/0:0)",-1.76739938237966,1.05799194697769,"LPC"
"LPC(O-24:0)",-1.97180542838255,0.920818753952375,"LPC"
"Cer(38:1)",-0.676195021367562,0.1944991418416,"CER"
"LPC(24:6/0:0)",-3.63294114402878,1.75202673363819,"LPC"
"Cer(38:0)",-0.299280590631692,0.100726812682396,"CER"
"LPC(22:2)",-3.78416951664608,0.96657624451305,"LPC"
"LPC(24:5/0:0)",-3.12962675909647,1.90657831483776,"LPC"
"LPC(22:1)",-2.44242036497532,1.81247927916354,"LPC"
"DG(O-34:0)",-2.84401028467269,1.89962945488244,"DG"
"LPC(22:0)",-2.0045972607507,1.17198493577602,"LPC"
"LPC(24:3/0:0)",-4.16040385136211,1.23136189875239,"LPC"
"Cer(40:2)",-1.20630280054312,0.596879478824182,"CER"
"LPC(24:2/0:0)",-2.50832803083145,1.03479829897409,"LPC"
"Cer(40:1)",-1.68208418515146,0.657577319177794,"CER"
"IS:(DG(15:0_18:1(d7))",-1.47928786629333,0.542118103266008,"DG"
"LPC(24:1/0:0)",-1.93379675111379,1.27984069659404,"LPC"
"DG(34:4)",0.514516886765374,0.168770306132937,"DG"
"LPC(24:0/0:0)",-1.78049338439667,1.00788851221305,"LPC"
"DG(34:3)",-0.611725346693891,0.163675884293248,"DG"
"Cer(39:1)",-1.97265068833043,0.801342913045577,"CER"
"DG(34:2)",-1.76971424118943,0.671620396561262,"DG"
"DG(34:1)",-2.15899459710748,0.847711655616944,"DG"
"DG(34:0)",-1.39206858263958,0.386158178123931,"DG"
"DG(34:2)",-1.3093230327836,0.489454989793388,"DG"
"LPC(23:0)",-1.82916313376807,0.995678626217357,"LPC"
"DG(34:1)",-2.13387355492763,0.866461091629782,"DG"
"TG(O-34:1)",-1.41443818286854,0.882728704344236,"TG"
"Cer(41:1)",-1.81475751186339,0.886056647693163,"CER"
"SM(28:1)",-0.132512996240767,0.0414361167780325,"SM"
"DG(34:0)",-1.0882808605409,0.328827157284917,"DG"
"TG(O-34:0)",-2.16589138843586,1.12842706445412,"TG"
"LPC(25:1/0:0)",-2.17533089523972,1.0467236633327,"LPC"
"Cer(40:2)",-1.26961877856036,0.612610173661271,"CER"
"LPC(25:0/0:0)",-1.99817183842726,0.79317412396815,"LPC"
"Cer(40:1)",-1.64103495217998,0.636388020107856,"CER"
"DG(35:2)",-2.03082549702929,0.896196279044043,"DG"
"DG(O-36:2)",-3.36079962393818,1.44490555142168,"DG"
"Cer(40:0)",-2.28757424618022,1.03198428600636,"CER"
"LPC(24:2)",-2.37734236046821,0.98296666070122,"LPC"
"DG(O-36:1)",-3.172979641721,1.51570016065321,"DG"
"LPC(24:1)",-1.98690000013687,1.26760624017703,"LPC"
"LPC(26:4/0:0)",-1.86615953204342,1.60906489289662,"LPC"
"Cer(42:3)",-1.96481294065157,0.87942606879415,"CER"
"DG(O-36:0)",-1.16692657334221,0.703334809738469,"DG"
"LPC(24:0)",-1.74400983183756,0.987162775294828,"LPC"
"Cer(42:2)",-1.79443864321217,0.87942606879415,"CER"
"LPC(26:2/0:0)",-1.98864128109887,1.06398920428479,"LPC"
"DG(36:5)",-1.19767085730029,0.472370099128661,"DG"
"Cer(42:1)",-1.46264071727354,0.694648630553376,"CER"
"LPC(26:1/0:0)",-1.87843407341762,1.09312646527793,"LPC"
"DG(36:4)",-2.70768954408504,0.489454989793388,"DG"
"Cer(41:2)",-2.47516338047053,1.21752737583371,"CER"
"SM(28:1)",-0.506698589649812,0.250263684430939,"SM"
"LPC(26:0/0:0)",-1.89229775017843,0.823908740944319,"LPC"
"DG(36:3)",-2.0673210999998,0.987162775294828,"DG"
"Cer(41:1)",-1.76309395938079,0.892790030352132,"CER"
"DG(36:2)",-2.38181151232899,1.16557929631847,"DG"
"Cer(41:0)",-3.83002196254735,2.22257317761069,"CER"
"CAR(6:0)",0.0278585639407432,0.0101054362812269,"FA"
"DG(36:1)",-1.89778264117369,0.782516055786094,"DG"
"Cer(40:0)",-2.21695758988934,1.31695296176115,"CER"
"SM(28:1)",-0.0988941083791239,0.0250280057019311,"SM"
"DG(36:3)",-1.60085240656138,0.785156151952302,"DG"
"DG(36:2)",-2.40190124912254,1.11125903931711,"DG"
"Cer(43:2)",-1.44931469571538,0.649751981665837,"CER"
"DG(36:1)",-1.92631545001764,0.698970004336019,"DG"
"Cer(42:3)",-1.92388858060648,0.87942606879415,"CER"
"Cer(43:1)",-1.18454899475808,0.761953896871205,"CER"
"Cer(42:2)",-1.7753788777707,0.856985199745905,"CER"
"Cer(42:0)",-1.58368975640585,0.714442690992226,"CER"
"Cer(42:1)",-1.40204646066104,0.681936665037238,"CER"
"Cer(42:0)",-2.79174660949881,1.55752023093555,"CER"
"Cer(41:0)",-2.7163948442282,1.74232142513082,"CER"
"DG(O-38:1)",-2.0339151667518,1.13194363817696,"DG"
"DG(38:7)",0.469919244782844,0.228412519118745,"DG"
"DG(38:6)",0.93480963558482,0.576754126063192,"DG"
"DG(38:5)",-0.263364845324865,0.123782159408358,"DG"
"DG(38:5)",-0.817941932411152,0.341988603342888,"DG"
"SM(30:2)",-1.12454599304498,0.531652669587843,"SM"
"DG(38:4)",-0.863513951120147,0.481486060122112,"DG"
"DG(38:4)",-1.35982168213785,0.747146969020107,"DG"
"Cer(43:2)",-1.41793219853498,0.756961951313706,"CER"
"DG(38:6)",-0.036378452175363,0.0352690789463706,"DG"
"SM(30:1)",-0.631866157817878,0.369572124974976,"SM"
"DG(38:3)",-1.49922301654105,0.913640169325252,"DG"
"CE(18:3)",-1.17516530779075,0.539102157243452,"ST"
